SCF,CCSD
-39.47771749, -39.81514924
-39.46475922, -39.79446309
-39.41671934, -39.72742162
-39.31745144, -39.62856515
-39.27653432, -39.56783915
-38.85438721, -39.12345877
-38.67114420, -38.92992338
-38.82226962, -39.09016373
-38.24713753, -38.50549697
-38.12003152, -38.36367529
-35.85715209, -36.06692871
-33.05825053, -33.22700707
-29.70273827, -29.82284537
-20.72030698, -20.79744362
-15.28738113, -15.33898678
-39.02689781, -39.30132038
