                                                  

          SCF
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
   -15759.84089
                                                  
