SCF,CCSD
-39.46814324, -39.78351446
-39.45551682, -39.76694873
-39.40756785, -39.69340222
-39.32153263, -39.61487880
-39.30763287, -39.60043342
-39.26762401, -39.53543414
-38.84511680, -39.09490927
-38.66431915, -38.90333183
-38.81423646, -39.05745140
-38.11258876, -38.33585880
-35.85352433, -36.04927697
-33.05747147, -33.21771302
-29.70194934, -29.81826037
-20.71088616, -20.78647648
-15.27441064, -15.32534702
-39.02026238, -39.27404256
