          SCF,CCSD
   -11704.81060,   0.0
   -11704.92990,   0.0
   -11704.90597,   0.0
   -11704.86637,   0.0
   -11704.63557,   0.0
   -11704.74996,   0.0
   -11704.71974,   0.0
   -11704.24174,   0.0
   -11704.32750,   0.0
   -11704.28809,   0.0
   -11703.60489,   0.0
   -11703.47214,   0.0
   -11703.32329,   0.0
   -11702.30144,   0.0
   -11692.76700,   0.0
                                                  
