SCF,CCSD
-11267.34439, -11270.57463
-11267.34169, -11270.54429
-11267.28121, -11270.50903
-11267.32849, -11270.57690
-11267.16809, -11270.35013
-11267.13419, -11270.34042
-11266.75038, -11269.90409
-11266.55830, -11269.70360
-11266.03341, -11269.15769
-11264.46310, -11267.52006
-11262.13684, -11265.12962
-11258.93276, -11261.89458
