                                                  

          SCF
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
   -14776.82673
                                                  
