       SCF,CCSD
   -57.03209474,   -57.46009777
   -57.05482588,   -57.43748536
   -57.00419805,   -57.43103763
   -56.79309974,   -57.14285511
   -56.85621956,   -57.20471947
   -56.33349008,   -56.65026352
   -55.48689091,   -55.77649823
   -54.20566614,   -54.47151325
   -53.27654942,   -53.53764239
   -54.01073707,   -54.28382175
   -53.71039972,   -53.97355052
   -52.48608771,   -52.72523840
   -44.31136370,   -44.47594199
