gaps	degen	wei
0.000000000000	16	0.000000000000
-2.928330792257	14	0.116616427139
4.764777483242	17	0.044046839565
15.481148294251	16	0.004172474186
13.399470158070	14	0.005569609521
18.556073950677	12	0.002904208624
1.718655027442	2	0.338549809993
4.114099572035	2	0.059081348990
4.819951715498	2	0.043044198420
6.314744756621	2	0.025077740154
8.295954125890	2	0.014530056942
8.546025084041	2	0.013692150798
9.300375717592	2	0.011561096143
10.112722579997	2	0.009778310259
13.486793692704	2	0.005497719422
17.102130286272	2	0.003419003763
1.660862563211	4	0.362520531521
3.700117530656	4	0.073041378593
4.100907942051	4	0.059462061185
4.354154874061	4	0.052746330902
5.005128098767	4	0.039918076475
5.104264397075	4	0.038382536815
5.356049663176	4	0.034858669714
6.065002484877	4	0.027185544363
7.161410657807	4	0.019498573662
7.996227593101	4	0.015639746394
8.425026760835	4	0.014088262076
8.922413668297	4	0.012561320336
9.080063601958	4	0.012128922438
9.706397937823	4	0.010614115651
9.986200565307	4	0.010027656102
10.309881306108	4	0.009407899494
11.635428048638	4	0.007386441629
13.773503359957	4	0.005271220231
14.825366013074	4	0.004549766951
16.831692790386	4	0.003529753750
20.894161712326	4	0.002290604432
1.076919048062	6	0.862251349459
1.568817702616	6	0.406307685629
3.634012304785	6	0.075722895639
4.023657857043	6	0.061767199540
4.090129243668	6	0.059775874317
4.258109852836	6	0.055152636381
4.824082321752	6	0.042970517042
5.089566764886	6	0.038604538798
5.295253354202	6	0.035663709371
5.780015898612	6	0.029932427137
6.830679128293	6	0.021432470292
6.991698949251	6	0.020456652128
7.207165368491	6	0.019251786017
7.677534897659	6	0.016965099130
7.882738440311	6	0.016093324463
8.072842252561	6	0.015344299528
8.832503068307	6	0.012818358276
9.232842161400	6	0.011730841788
9.874499977983	6	0.010255805446
10.430294141960	6	0.009191933801
11.096257245654	6	0.008121700441
11.701791574628	6	0.007302898811
12.528482369987	6	0.006370933437
13.255376879237	6	0.005691357148
14.656968453111	6	0.004654914343
15.587289408103	6	0.004115843018
20.409459329564	6	0.002400695068
21.172677450723	6	0.002230737341
0.963998025930	8	1.076087807969
1.418578066887	8	0.496928057374
3.207637218992	8	0.097191774603
3.904353555945	8	0.065599680474
4.052198711349	8	0.060900173765
4.516033249939	8	0.049032692086
4.597836291303	8	0.047303469143
4.828745974093	8	0.042887554393
5.408985423375	8	0.034179710336
5.570996737508	8	0.032220642164
6.259746656669	8	0.025520341773
6.886780374533	8	0.021084705221
7.056741869290	8	0.020081286715
7.260351090061	8	0.018970761104
7.684987874719	8	0.016932209246
7.948486162244	8	0.015828186361
8.534409978519	8	0.013729445467
9.250804370051	8	0.011685330663
9.777032959804	8	0.010461304454
10.152932186797	8	0.009701011716
10.330964736771	8	0.009369539398
11.154615435028	8	0.008036941286
11.789188286847	8	0.007195023092
11.970263449373	8	0.006978990104
12.482787084283	8	0.006417662500
12.895640410940	8	0.006013317998
13.449009162838	8	0.005528654124
15.986572982126	8	0.003912814423
16.813805170585	8	0.003537268108
20.836265198894	8	0.002303351655
0.812111883843	10	1.516241113861
1.221634005876	10	0.670066295227
2.675038126694	10	0.139746212898
3.575564402339	10	0.078218735406
3.704185013103	10	0.072881056467
4.415658430092	10	0.051287207958
4.738658939569	10	0.044533732509
5.252646259726	10	0.036244631755
5.673555826141	10	0.031066285914
5.930562382771	10	0.028432054497
6.194105087520	10	0.026064107704
6.864912363886	10	0.021219248800
7.020480956403	10	0.020289262860
7.063687044788	10	0.020041817386
7.207991529013	10	0.019247373095
7.432777484296	10	0.018100798635
8.521352601238	10	0.013771553312
9.334572838180	10	0.011476543371
9.404264665831	10	0.011307076069
10.480775792629	10	0.009103599408
10.718889602569	10	0.008703629670
11.430166607748	10	0.007654113157
11.831584877604	10	0.007143551051
12.101998082233	10	0.006827879382
12.113417124999	10	0.006815012476
12.619423348171	10	0.006279440937
13.140829779637	10	0.005791011410
16.488572115601	10	0.003678187837
17.588616754309	10	0.003232485817
0.614972196790	12	2.644167950495
1.078195940590	12	0.860210254119
2.987016871826	12	0.112079103552
3.394950321293	12	0.086762718843
4.322636889208	12	0.053518322123
4.364028343870	12	0.052507927239
4.585878573428	12	0.047550479171
5.581003569713	12	0.032105201456
5.781652518790	12	0.029915483511
6.537270743055	12	0.023399525805
