                                                  

          SCF
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
        0.00000
   -13828.16155
                                                  
