SCF,CCSD
-39.48124656, -39.79459350
-39.46947813, -39.77877474
-39.41878423, -39.70219237
-39.32212241, -39.61329132
-39.28024016, -39.54724337
-38.85828699, -39.10689506
-38.67757088, -38.91700500
-38.82619364, -39.06976732
-38.19004726, -38.43299350
-38.12653590, -38.35056369
-35.86741515, -36.06361731
-33.07084777, -33.23120343
-29.71521740, -29.83137741
-20.72397448, -20.79962061
-15.28647216, -15.33771773
-39.03278210, -39.28606529
