SCF,CCSD
-14559.73044, -14563.55448
-14559.71956, -14563.53320
-14559.66996, -14563.46550
-14559.42033, -14563.20801
-14559.57104, -14563.36512
-14559.52920, -14563.30101
-14559.10796, -14562.85189
-14558.92716, -14562.65665
-14559.07351, -14562.81312
-14558.65692, -14562.37099
-14558.37469, -14562.08197
-14556.02453, -14559.66827
-14553.15140, -14556.72631
-14549.73676, -14553.25269
-14535.34397, -14538.84731
